0xE2a525Ac8b8d69A0Bd28fb45e9DFE52E96c85b32	0.049875582885905600
0x7862cb7000219b7b6EDB3f19Be6146ac71f1bfeE	0.049875582885905600
0x08def7c0a36d9cadf83580aa8c5a4aaccdef2c89	0.024937791442952800
0x9c8A8D86ad3d903cE8FD064f3AfBAE3404a8D69C	0.024937791442952800
0xD858B37Bc72A999D761d7F02C455Af33889527e3	0.024937791442952800
0xd6edD59554c35B5365d6440ECe932d0B2EBEfddA	0.024937791442952800
0x64fF2DAf1c408194997eE9667c180e3Be253E92E	0.049875582885905600
0x52e5ab28e0e1ae31F47E641232E555E45aA1B633	0.024937791442952800
0x699338D863C36a06F2078d58a4b4e8795D79dfC3	0.024937791442952800
0xAc6b993a6048Bda3e3D6A5B7F82aD343Fc02448a	0.049875582885905600
0x53E6A863E32F2C8d0b21e063A449E4E5071240b5	0.024937791442952800
0x13a28a2516835B1b67bC04c55aC59330543c22e0	0.024937791442952800
0xFD3B0c0ed76A577b31254c21c6dFfB017024F8E9	0.004987558288590560
0xB9B5e91641eb2Ad40140F4aB4D1e919F40Ac9E70	0.024937791442952800
0x1c2777D143f16d6D599c49333A83F49fFc9202Ae	0.024937791442952800
0x4Ba4eA12411fa62456C64AF8a2B2F7E3A35Ec258	0.024937791442952800
0x067395D2532BA849130a9ce96A21ED3E236e6584	0.024937791442952800
0x74E151B2841D9D92cE5e8aeBA1a6592239b799bc	0.002493779144295280
0x723bfe4565bb027c04C828B5752a1420b94cacF1	0.002493779144295280
0x13cd875CBA626DEadc9C16d0F6da5EfF5631db6e	0.002493779144295280
0x99a59791ec2EaB94EE10aD2fA5979B4beCD2c676	0.002493779144295280
0xc8ef39fc5256c896d1885c41e357703b1d0a2c0e	0.002493779144295280
0x3Cef1c1e05F0F2f3504Cd09FaD5bB2c046EBf4E1	0.002493779144295280
0x96c941a069198d24cEF8d236B4Bf7F825B9f0995	0.002493779144295280
0x04c76eb78938d4681f8c382d18f4004b1cf23db9	0.002493779144295280